time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
2713;2;1483.146118;10768.539062;12;924584;1993808;89;14;19;19;23;19;23
2714;2;1546.067383;10768.539062;12;924584;1993808;89;13;19;19;19;18;21
2715;2;0.0;0.0;12;924584;1993808;90;29;19;49;53;51;52
2716;2;1629.629639;11832.098633;12;924584;1993808;90;14;19;24;20;19;24
2717;2;0.0;0.0;12;924584;1993808;89;14;19;26;18;14;19
2718;2;1832.223755;12761.651367;12;924584;1993808;89;27;19;55;50;50;52
2719;2;1714.285767;12446.752930;12;924584;1993808;89;15;19;27;24;28;22
2720;2;0.0;0.0;12;924584;1993808;89;14;19;20;17;21;20
2721;2;1997.097290;13910.014648;12;924584;1993808;89;30;19;49;46;50;51
2722;2;0.0;0.0;12;924584;1993808;89;16;19;24;23;26;25
2723;2;0.0;0.0;12;924584;1993808;89;14;19;18;19;21;20
2724;2;2404.371582;17923.498047;12;924584;1993808;89;28;19;45;45;45;48
2725;2;2506.375244;17457.195312;12;924584;1993808;89;15;19;20;22;23;21
2726;2;818978.312500;1623702.375000;12;924584;1993808;89;17;19;28;28;25;25
2727;2;108384.000000;54152.000000;12;924584;1993808;89;28;19;49;45;44;44
2728;2;0.0;2947.368408;12;924584;1993808;89;15;19;29;22;17;21
2729;2;99000.000000;93952.000000;12;924584;1993808;89;15;19;20;22;23;19
2730;2;2933.901855;20980.810547;12;924584;1993808;90;28;19;52;45;44;46
2731;2;2879.345703;19599.181641;12;924584;1993808;90;16;19;24;25;26;24
2732;2;0.0;0.0;12;924584;1993808;90;15;19;19;21;21;20
2733;2;3653.179199;15745.665039;12;924584;1993808;89;31;19;50;47;48;48
2734;2;3586.956543;26043.478516;12;924584;1993808;89;16;19;26;25;26;23
2735;2;0.0;0.0;12;924584;1993808;89;14;19;18;20;20;18
2736;2;0.0;0.0;12;924584;1993808;89;29;19;50;49;49;47
2737;2;11000.000000;74875.000000;12;924584;1993808;89;15;19;20;22;23;21
2738;2;0.0;0.0;12;924584;1993808;89;14;19;19;19;20;18
2739;2;0.0;0.0;12;924584;1993808;89;30;19;52;49;51;48
2740;2;5677.419434;38645.160156;12;924584;1993808;89;18;19;23;27;26;24
2741;2;5789.473633;42035.085938;12;924584;1993808;89;14;19;19;21;22;19
2742;2;0.0;0.0;12;924584;1993808;89;31;19;51;49;48;47
2743;2;10312.500000;74875.000000;12;924584;1993808;89;15;19;27;20;22;21
2744;2;0.0;0.0;12;924584;1993808;89;14;19;20;19;20;18
2745;2;0.0;0.0;12;924584;1993808;89;29;19;51;50;49;47
2746;2;9142.857422;2000.000000;12;924584;1993808;89;17;19;32;25;23;24
2747;2;12179.104492;19582.089844;12;924584;1993808;89;15;19;26;20;15;18
2748;2;560;8272.000000;12;924584;1993808;89;28;19;50;47;44;45
2749;2;18865.671875;81313.429688;12;924584;1993808;89;18;19;28;26;28;26
2750;2;56;4136.000000;12;924584;1993808;90;14;19;19;20;21;19
2751;2;0.0;0.0;12;924584;1993808;89;30;19;49;49;49;46
2752;2;42140.238281;127603.023438;12;924584;1993808;89;15;19;28;20;21;20
2753;2;2096.000000;86192.000000;12;924584;1993808;89;14;19;23;17;18;17
2754;2;12432.000000;59352.000000;12;924584;1993808;89;29;19;48;46;50;45
2755;2;0.0;0.0;12;924584;1993808;89;16;19;22;24;25;22
2756;2;3580.161377;222191.468750;12;924584;1993808;89;15;19;21;22;23;19
2757;2;728;54536.000000;12;924584;1993808;89;27;19;45;44;47;43
2758;3;0.0;0.0;12;924584;1993808;89;15;19;28;21;16;21
2759;2;3876.084229;235568.765625;12;924584;1993808;89;16;19;30;23;17;20
2760;2;1232.000000;70272.000000;12;924584;1993808;89;27;19;53;48;47;47
2761;2;4466.431152;199689.046875;12;924584;1993808;89;17;19;34;26;26;25
2762;1;2391.420898;135506.703125;12;924584;1993808;89;15;19;27;20;16;20
2763;1;3757.739014;134675.640625;12;924584;1993808;89;28;19;51;48;44;44
2764;1;0.0;0.0;12;924584;1993808;89;14;19;23;19;19;15
2765;1;0.0;0.0;12;924584;1993808;89;13;19;22;19;19;12
2766;1;4873.889648;521591.468750;12;924584;1993808;89;29;19;52;48;47;44
2767;1;2927.768799;160616.375000;12;924584;1993808;89;16;19;30;27;24;18
2768;1;3887.230469;134832.500000;12;924584;1993808;89;14;19;25;21;19;13
2769;1;0.0;0.0;12;924584;1993808;89;29;19;50;47;48;43
2770;1;0.0;0.0;12;924584;1993808;89;13;19;19;21;18;21
2771;1;29082.873047;78585.632812;12;924584;1993808;89;13;19;21;18;18;17
2772;1;3008.000000;78584.000000;12;924584;1993808;89;25;19;40;44;40;45
2773;1;5560.283691;250874.703125;12;924584;1993808;89;15;19;25;20;21;21
2774;1;6230.230469;109437.437500;12;924584;1993808;89;14;19;21;20;18;19
2775;1;1117.764526;118499.000000;12;924584;1993808;89;28;19;50;47;47;46
2776;1;3867.298584;340170.625000;12;924584;1993808;89;17;19;25;28;25;29
2777;1;2032.000000;99480.000000;12;924584;1993808;89;13;19;17;18;18;25
2778;1;2032.000000;114720.000000;12;924584;1993808;89;25;19;53;47;45;50
2779;1;1120.000000;101760.000000;12;924584;1993808;89;17;19;35;25;26;30
2780;1;2992.000000;107136.000000;12;924584;1993808;89;14;19;27;14;18;22
2781;1;2419.161621;111656.687500;12;924584;1993808;89;27;19;50;41;41;45
2782;1;2501.001953;105170.343750;12;924584;1993808;89;16;19;25;28;23;29
2783;2;9240.558594;182759.437500;12;924584;1993808;89;14;19;17;23;17;22
2784;2;5512.000000;140296.000000;12;924584;1993808;89;30;19;50;48;44;50
2785;2;1064.000000;117048.000000;12;924584;1993808;89;16;19;24;27;23;28
2786;2;3056.000000;110152.000000;12;924584;1993808;89;14;19;22;20;18;20
2787;2;216088.000000;288448.000000;12;924584;1993808;89;30;19;51;50;48;52
2788;2;212592.000000;212336.000000;12;924584;1993808;89;17;19;24;28;22;27
2789;2;48592.000000;234048.000000;12;924584;1993808;89;13;19;20;20;17;21
2790;2;3069014.000000;145964.078125;12;924584;1993808;89;29;19;48;51;45;50
2791;2;67663.328125;55062.125000;12;924584;1993808;89;14;19;22;24;21;24
2792;2;261192.000000;65208.000000;12;924584;1993808;89;14;19;16;23;17;22
2793;2;219220.781250;153902.093750;12;924584;1993808;89;29;19;47;47;43;46
2794;2;665313.312500;98954.953125;12;924584;1993808;89;16;19;24;26;23;26
2795;2;640;4136.000000;12;924584;1993808;89;13;19;19;18;16;18
2796;2;202321.500000;359392.750000;12;924584;1993808;89;30;19;47;49;46;48
2797;2;8040.000000;8272.000000;12;924584;1993808;89;16;19;28;23;22;23
2798;2;0.0;0.0;12;924584;1993808;89;13;19;22;17;16;16
2799;2;0.0;0.0;12;924584;1993808;89;27;19;48;42;44;43
2800;2;1496.598633;10866.212891;12;924584;1993808;89;16;19;28;23;22;23
2801;2;189799.531250;168701.968750;12;924584;1993808;89;14;19;24;18;18;17
2802;2;21624.000000;24816.000000;12;924584;1993808;89;26;19;46;42;42;41
2803;2;0.0;0.0;12;924584;1993808;89;15;19;27;22;22;22
2804;2;1883.024292;13671.897461;12;924584;1993808;89;13;19;18;21;17;20
2805;2;60790.371094;113283.851562;12;924584;1993808;89;26;19;44;44;42;45
2806;2;0.0;0.0;12;924584;1993808;89;16;19;27;26;23;26
2807;2;86786.515625;564494.375000;12;924584;1993808;89;13;19;18;20;17;21
2808;2;56;8280.280273;12;924584;1993808;89;24;19;42;41;39;41
2809;2;0.0;0.0;12;924584;1993808;89;15;19;21;25;20;23
2810;2;1505.131104;10928.164062;12;924584;1993808;89;13;19;17;22;16;20
2811;2;107905.820312;318750.937500;12;924584;1993808;89;25;19;47;40;40;42
2812;2;80972.687500;101392.101562;12;924584;1993808;89;15;19;22;26;21;26
2813;2;49512.000000;99880.000000;12;924584;1993808;89;13;19;24;17;16;16
2814;2;5472.796387;43424.761719;12;924584;1993808;89;28;19;46;49;44;46
2815;2;1770.913818;12334.620117;12;924584;1993808;89;16;19;28;22;23;23
2816;2;2009.132446;14587.518555;12;924584;1993808;89;13;19;23;17;17;18
2817;2;0.0;0.0;12;924584;1993808;89;24;19;46;40;41;38
2818;2;3697.479004;26845.937500;12;924584;1993808;89;15;19;26;20;20;21
2819;2;0.0;0.0;12;924584;1993808;89;13;19;16;22;17;20
2820;2;0.0;0.0;12;924584;1993808;89;25;19;48;42;41;40
2821;2;0.0;0.0;12;924584;1993808;89;16;19;30;25;25;26
2822;2;448;8272.000000;12;924584;1993808;89;13;19;20;20;16;20
2823;1;4805.460938;32709.898438;12;924584;1993808;89;27;19;49;40;43;42
2824;1;2773.109131;20134.453125;12;924584;1993808;89;15;19;28;22;23;21
2825;1;10057.970703;81536.234375;12;924584;1993808;89;13;19;18;19;16;20
2826;1;5589.743652;8410.256836;12;924584;1993808;89;23;19;42;40;38;39
2827;1;6111.111328;44370.371094;12;924584;1993808;89;16;19;30;23;23;22
2828;1;7500.000000;54454.546875;12;924584;1993808;89;13;19;23;17;17;17
2829;1;7181.818359;30954.544922;12;924584;1993808;89;24;19;46;38;40;39
2830;1;13978.947266;108800.000000;12;924584;1993808;89;18;19;34;30;31;22
2831;1;4654.545410;23854.544922;12;924584;1993808;89;14;19;25;21;18;13
2832;1;11333.333008;18222.222656;12;924584;1993808;89;28;19;52;44;43;40
2833;1;448;4392.000000;12;924584;1993808;89;17;19;31;21;24;26
2834;1;5396.078613;39592.156250;12;924584;1993808;89;14;19;23;21;19;21
2835;1;10192.592773;70992.593750;12;924584;1993808;89;26;19;43;46;42;47
2836;1;0.0;0.0;12;924584;1993808;89;15;19;32;25;26;25
2837;1;1384.305786;9641.851562;12;924584;1993808;89;14;19;21;20;18;21
2838;1;1439.672852;9799.590820;12;924584;1993808;90;27;19;48;50;47;50
2839;1;0.0;0.0;12;924584;1993808;90;19;19;39;31;32;30
2840;1;1574.370728;10965.674805;12;924584;1993808;90;13;19;21;17;17;19
2841;1;1510.297485;10965.674805;12;924584;1993808;90;25;19;47;39;38;42
2842;1;2295.082031;26351.287109;12;924584;1993808;90;17;19;26;30;23;29
2843;1;800;4392.000000;12;924584;1993808;90;13;19;15;20;16;20
2844;1;1819.121460;12382.428711;12;924584;1993808;89;28;19;48;44;41;44
2845;1;0.0;0.0;12;924584;1993808;89;17;19;29;27;24;26
2846;1;1707.632568;12729.625000;12;924584;1993808;89;13;19;24;17;17;18
2847;1;1752.988037;12727.755859;12;924584;1993808;89;26;19;47;42;39;42
2848;1;0.0;0.0;12;924584;1993808;89;14;19;24;18;20;26
2849;1;0.0;0.0;12;924584;1993808;89;13;19;16;22;17;21
2850;1;1961.367065;14240.712891;12;924584;1993808;89;26;19;40;45;38;44
2851;1;2021.439453;14676.875977;12;924584;1993808;89;16;19;30;23;24;25
2852;1;0.0;0.0;12;924584;1993808;89;13;19;23;17;17;17
2853;1;2374.367676;16161.888672;12;924584;1993808;89;24;19;45;39;38;39
2854;1;2303.665039;16726.003906;12;924584;1993808;89;17;19;38;30;34;34
2855;1;3538.874023;25694.369141;12;924584;1993808;89;13;19;22;18;16;16
2856;1;2481.203125;18015.037109;12;924584;1993808;89;24;19;45;38;38;39
2857;1;0.0;0.0;12;924584;1993808;89;15;19;29;22;22;21
2858;1;2796.748047;19479.673828;12;924584;1993808;89;13;19;20;19;16;18
2859;1;2778.947266;20176.841797;12;924584;1993808;89;24;19;45;40;39;40
2860;1;2973.451416;21203.539062;12;924584;1993808;89;16;19;28;23;23;25
2861;1;3909.090820;27227.273438;12;924584;1993808;89;13;19;17;21;16;20
2862;1;0.0;0.0;12;924584;1993808;89;24;19;38;40;40;43
2863;1;4000.000000;27227.273438;12;924584;1993808;89;15;19;28;23;22;24
2864;1;4144.578125;29638.554688;12;924584;1993808;89;13;19;22;19;17;17
2865;1;5482.071777;38183.265625;12;924584;1993808;89;26;19;45;40;40;41
2866;1;0.0;0.0;12;924584;1993808;90;20;19;36;30;30;30
2867;1;4870.848633;35365.312500;12;924584;1993808;90;13;19;21;20;18;21
2868;1;5677.419434;39677.417969;12;924584;1993808;90;22;19;38;36;36;34
2869;1;0.0;0.0;12;924584;1993808;89;18;19;33;29;26;27
2870;0;0.0;0.0;12;924584;1993808;89;13;19;22;18;19;19
2871;0;0.0;0.0;12;924584;1993808;90;20;19;35;37;33;36
2872;1;10240.000000;91466.664062;12;924584;1993808;90;17;19;28;30;25;29
2873;1;2885.114990;17038.960938;12;924584;1993808;90;13;19;14;21;17;20
2874;1;6415.458984;46299.515625;12;924584;1993808;90;25;19;41;42;40;39
2875;1;0.0;0.0;12;924584;1993808;90;20;19;30;26;29;32
2876;1;0.0;0.0;12;924584;1993808;90;13;19;23;15;17;18
2877;10;0.0;0.0;12;924584;1993808;90;25;19;44;41;41;43
2878;1;0.0;0.0;12;924584;1993808;89;21;19;36;31;32;35
2879;1;0.0;0.0;12;924584;1993808;89;13;19;24;16;18;17
2880;1;0.0;0.0;12;924584;1993808;90;22;19;38;35;35;38
2881;0;0.0;0.0;12;924584;1993808;90;21;19;33;34;30;34
2882;4;0.0;0.0;12;924584;1993808;90;16;19;29;27;26;25
2883;11;0.0;0.0;12;924584;1993808;90;26;19;47;45;40;44
2884;1;611;134;12;924584;1993808;90;19;19;32;33;30;31
2885;1;269739.718750;430229.156250;12;924584;1993808;90;14;19;20;22;18;22
2886;1;1112169.625000;458826.843750;12;924584;1993808;90;24;19;40;43;37;41
2887;1;653376.000000;41464.000000;12;924584;1993808;90;18;19;29;30;26;30
2888;1;0.0;0.0;12;924584;1993808;90;13;19;17;20;16;18
2889;1;4267255.500000;689107.062500;12;924584;1993808;90;30;19;49;48;45;49
2890;1;0.0;0.0;12;924584;1993808;90;20;19;29;33;27;33
2891;1;3397996.500000;348811.281250;12;924584;1993808;90;14;19;20;21;18;23
2892;1;72175.648438;197796.406250;12;924584;1993808;90;25;19;44;39;38;39
2893;1;0.0;0.0;12;924584;1993808;89;19;19;28;33;27;30
2894;1;2696071.250000;733870.812500;12;924584;1993808;89;16;19;21;24;20;26
2895;1;1766622.625000;291915.906250;12;924584;1993808;89;25;19;45;42;38;38
2896;1;2072.213379;15447.410156;12;924584;1993808;89;19;19;34;30;29;28
2897;1;0.0;0.0;12;924584;1993808;89;13;19;21;18;17;20
2898;1;0.0;0.0;12;924584;1993808;89;20;19;45;40;40;38
2899;1;3323954.500000;176575.750000;12;924584;1993808;89;18;19;36;33;28;31
2900;2;10219.511719;97000.000000;12;924584;1993808;89;14;19;17;21;17;22
2901;2;56;0.0;12;924584;1993808;89;24;19;43;39;39;37
2902;2;1664.275513;13750.358398;12;924584;1993808;89;17;19;25;30;24;30
2903;2;472295.718750;301362.625000;12;924584;1993808;89;15;19;25;23;20;21
2904;2;8618087.000000;716589.187500;12;924584;1993808;89;26;19;47;47;41;45
2905;2;3127970.750000;404738.562500;12;930344;1993808;89;21;19;33;33;29;34
2906;2;0.0;0.0;12;930344;1993808;89;13;19;16;22;16;21
2907;2;0.0;0.0;12;930344;1993808;89;22;19;38;37;35;37
2908;2;0.0;0.0;12;930344;1993808;89;18;19;29;26;25;26
2909;2;9791858.000000;1685527.500000;12;930344;1993808;89;17;19;26;27;21;26
2910;2;116523.476562;185710.296875;12;930344;1993808;89;25;19;43;41;38;41
2911;2;0.0;0.0;12;930344;1993808;89;21;19;36;33;31;32
2912;2;2947919.000000;343787.375000;12;930344;1993808;89;15;19;26;23;21;23
2913;2;146069.937500;155644.359375;12;930344;1993808;89;21;19;38;34;34;33
2914;2;2323500.000000;658937.500000;12;930344;1993808;89;19;19;34;29;29;27
2915;2;1591074.625000;536276.562500;12;930344;1993808;89;14;19;25;19;18;20
2916;2;7408.000000;16672.000000;12;930344;1993808;89;23;19;40;35;36;34
2917;3;448;8656.000000;12;930344;1993808;89;22;19;38;37;35;38
2918;2;7192.000000;108984.000000;12;930344;1993808;89;13;19;18;21;16;21
2919;2;669792.000000;260448.000000;12;930344;1993808;89;22;19;38;35;35;36
2920;5;1140360.000000;187432.000000;12;930344;1993808;89;19;19;33;29;29;29
2921;2;2900245.250000;306783.468750;12;930344;1993808;89;16;19;26;24;21;26
2922;2;2398264.000000;350240.000000;12;930344;1993808;89;23;19;42;39;39;40
2923;2;82960.000000;265512.000000;12;930344;1993808;89;18;19;30;28;28;29
2924;2;71880.000000;57872.000000;12;930344;1993808;89;14;19;16;22;17;23
2925;2;1772481.875000;896337.375000;12;930344;1993808;89;26;19;42;41;39;41
2926;2;2781842.500000;241322.828125;12;930344;1993808;89;20;19;33;31;31;32
2927;2;21712.000000;12408.000000;12;930344;1993808;89;13;19;18;22;18;22
2928;2;3141.552490;22173.515625;12;930344;1993808;89;22;19;32;38;33;37
2929;2;2126165.500000;107157.898438;12;930344;1993808;89;20;19;35;31;31;33
2930;2;280;0.0;12;930344;1993808;89;13;19;22;17;17;16
2931;2;1724.310791;12170.425781;12;930344;1993808;89;20;19;35;31;33;34
2932;2;952;8400.000000;12;930344;1993808;89;18;19;28;30;27;27
2933;2;448;8272.000000;12;930344;1993808;89;13;19;22;17;16;16
2934;2;0.0;0.0;12;930344;1993808;89;21;19;34;36;33;37
2935;2;2307443.000000;95754.875000;12;930344;1993808;89;24;19;38;35;36;36
2936;2;2029.498535;14324.483398;12;930344;1993808;89;13;19;23;18;17;16
2937;2;2483.245117;17128.748047;12;930344;1993808;89;21;19;36;35;35;35
2938;2;2207.357910;16240.802734;12;930344;1993808;89;19;19;32;27;30;29
2939;2;3336.683350;38552.765625;12;930344;1993808;89;14;19;22;19;18;19
2940;1;2982337.250000;110609.882812;12;930344;1993808;89;24;19;41;38;39;36
2941;1;0.0;0.0;12;930344;1993808;89;17;19;26;27;27;28
2942;1;2553.191406;18785.300781;12;930344;1993808;89;13;19;25;20;20;18
2943;1;2951.781982;20628.931641;12;930344;1993808;89;22;19;38;34;35;32
2944;1;3774021.000000;129241.093750;12;930344;1993808;89;20;19;28;33;30;34
2945;1;3408.000000;6480.000000;12;930344;1993808;89;13;19;22;17;18;15
2946;1;56;4387.612305;12;930344;1993808;89;22;19;39;31;37;33
2947;1;3739.130371;26391.304688;12;930344;1993808;90;18;19;34;24;30;33
2948;1;3157.894775;23234.449219;12;930344;1993808;89;13;19;23;17;17;17
2949;1;448;32136.000000;12;930344;1993808;89;21;19;33;38;34;36
2950;1;2689715.250000;143303.187500;12;930344;1993808;89;21;19;36;25;32;35
2951;1;56;0.0;12;930344;1993808;89;13;19;20;16;17;19
2952;1;17142.857422;72415.585938;12;930344;1993808;89;21;19;36;34;33;33
2953;1;5153.558105;36374.531250;12;930344;1993808;89;18;19;31;26;29;30
2954;1;0.0;0.0;12;930344;1993808;89;13;19;22;17;17;17
2955;1;4456588.500000;237732.968750;12;930344;1993808;89;21;19;35;36;34;32
2956;2;2681890.500000;2423054.750000;12;930344;1993808;89;21;19;35;34;33;33
2957;2;980546.062500;841653.312500;12;930344;1993808;89;17;19;30;28;28;27
2958;2;13439277.000000;459961.187500;12;930344;1993808;90;23;19;47;45;45;43
2959;2;1460928.750000;515744.062500;12;930344;1993808;90;21;19;36;40;38;40
2960;2;3801209.250000;338780.000000;12;930344;1993808;90;16;19;24;25;22;25
2961;2;372288.000000;339568.000000;12;930344;1993808;90;24;19;41;36;38;35
2962;2;17586.060547;111600.453125;12;930344;1993808;89;20;19;31;36;31;35
2963;6;6912.000000;167928.000000;12;930344;1993808;89;14;19;21;19;18;18
2964;2;2413150.750000;142069.953125;12;930344;1993808;89;24;19;41;40;38;38
2965;2;9640.000000;4264.000000;12;930344;1993808;89;21;19;38;33;36;30
2966;2;233603.500000;326844.656250;12;930344;1993808;89;14;19;20;23;18;22
2967;2;78593.406250;64487.511719;12;930344;1993808;89;21;19;34;34;35;36
2968;2;27311.988281;121520.609375;12;930344;1993808;89;20;19;29;34;28;31
2969;2;449120.000000;124312.000000;12;930344;1993808;89;14;19;23;23;18;21
2970;6;0.0;0.0;12;930344;1993808;90;20;19;37;32;33;30
2971;2;9032.823242;51308.535156;12;930344;1993808;90;24;19;39;40;37;36
2972;2;1185832.000000;78160.000000;12;930344;1993808;90;14;19;27;25;21;22
2973;2;94032.000000;70312.000000;12;930344;1993808;90;20;19;34;32;30;31
2974;2;1745000.000000;158288.000000;12;930344;1993808;89;22;19;36;36;32;34
2975;2;25544.000000;95128.000000;12;930344;1993808;89;14;19;18;22;18;20
2976;1;3648.000000;24816.000000;12;930344;1993808;90;20;19;38;30;31;29
2977;1;0.0;0.0;12;930344;1993808;90;21;19;33;36;33;33
2978;1;0.0;0.0;12;930344;1993808;90;13;19;18;19;16;19
2979;1;0.0;0.0;12;930344;1993808;89;19;19;28;33;31;32
2980;1;2348143.500000;109635.578125;12;930344;1993808;89;21;19;35;35;33;34
2981;1;2681.318604;18021.978516;12;930344;1993808;90;13;19;22;16;17;17
2982;1;2532.374023;17697.841797;12;930344;1993808;89;20;19;35;32;33;29
2983;1;2532.374023;17697.841797;12;930344;1993808;89;19;19;33;32;33;30
2984;1;2532.374023;17697.841797;12;930344;1993808;89;13;19;19;19;17;19
2985;1;0.0;0.0;12;930344;1993808;90;18;19;32;30;31;28
2986;1;3172776.000000;246731.343750;12;930344;1993808;90;23;19;37;39;35;36
2987;1;1368.000000;38928.000000;12;930344;1993808;90;13;19;17;24;19;23
2988;1;24743.255859;12395.604492;12;930344;1993808;90;20;19;31;35;33;32
2989;1;3264635.750000;142015.500000;12;930344;1993808;90;25;19;42;38;39;36
2990;1;392;0.0;12;930344;1993808;90;13;19;15;22;15;20
2991;1;168;0.0;12;930344;1993808;90;19;19;28;33;27;32
2992;1;56;0.0;12;930344;1993808;90;20;19;35;33;32;29
2993;1;0.0;0.0;12;930344;1993808;90;14;19;19;21;17;20
2994;1;1049828.375000;88570.835938;12;930344;1993808;90;21;19;38;34;33;32
2995;1;1012.406921;1627.791504;12;930344;1993808;89;20;19;36;28;33;32
2996;1;12256.410156;91743.585938;12;930344;1993808;89;14;19;24;21;19;19
2997;1;0.0;0.0;12;930344;1993808;89;18;19;34;32;32;28
2998;1;23948.718750;720461.562500;12;930344;1993808;90;33;19;70;59;62;53
2999;1;44634.921875;260126.984375;12;930344;1993808;90;21;19;66;41;59;42
3000;1;38300.000000;445025.000000;12;930344;1993808;90;26;19;63;50;58;59
3001;2;4069.712891;21741.154297;12;930344;1993808;90;33;19;69;62;81;62
3002;1;765;2201.342285;12;930344;1993808;90;17;19;73;45;56;38
3003;1;146614.312500;618355.687500;12;930344;1993808;90;24;19;64;50;53;50
3004;1;0.0;0.0;12;930344;1993808;90;29;19;58;63;69;53
3005;1;1150.105713;10131.078125;12;930344;1993808;90;15;19;46;34;62;44
3006;1;1174.946045;10349.891602;12;930344;1993808;90;22;19;41;60;48;59
3007;1;4814.159180;42407.078125;12;930344;1993808;90;26;19;69;48;65;48
3008;1;0.0;0.0;12;930344;1993808;91;15;19;59;33;45;29
3009;1;0.0;0.0;12;930344;1993808;89;22;19;60;62;61;56
3010;1;0.0;0.0;12;930344;1993808;89;14;19;32;28;27;26
3011;1;0.0;0.0;12;930344;1993808;89;13;19;20;19;18;18
3012;1;0.0;0.0;12;930344;1993808;89;14;19;20;24;21;23
3013;1;0.0;0.0;12;930344;1993808;89;14;19;24;22;21;21
3014;1;0.0;0.0;12;930344;1993808;89;13;19;22;18;16;16
3015;1;0.0;0.0;12;930344;1993808;89;14;19;25;25;21;23
3016;1;0.0;0.0;12;930344;1993808;89;15;19;25;23;22;21
3017;1;0.0;0.0;12;930344;1993808;89;13;19;25;20;18;20
3018;1;0.0;0.0;12;930344;1993808;89;16;19;34;31;30;30
3019;1;0.0;0.0;12;930344;1993808;89;15;19;25;26;25;26
3020;1;0.0;0.0;12;930344;1993808;89;13;19;16;21;16;19
3021;1;0.0;0.0;12;930344;1993808;89;15;19;27;23;23;23
3022;2;94474.765625;200014.953125;12;930344;1993808;89;15;19;28;23;23;23
3023;2;27136.000000;63784.000000;12;930344;1993808;89;14;19;16;20;16;21
3024;2;448;4131.868164;12;930344;1993808;89;15;19;22;27;23;27
3025;2;0.0;0.0;12;930344;1993808;89;15;19;23;25;20;24
3026;2;0.0;0.0;12;930344;1993808;89;13;19;17;19;16;19
3027;2;2295.652100;16667.826172;12;930344;1993808;89;15;19;30;25;24;24
3028;2;20336.449219;469472.906250;12;930344;1993808;89;16;19;24;26;21;24
3029;2;0.0;0.0;12;930344;1993808;89;13;19;24;17;18;18
3030;2;3341.772217;24263.291016;12;930344;1993808;89;16;19;28;24;22;22
3031;2;2366.386475;16107.563477;12;930344;1993808;89;15;19;28;23;20;21
3032;2;3341.772217;24263.291016;12;930344;1993808;89;14;19;19;25;19;24
3033;2;0.0;0.0;12;930344;1993808;89;15;19;22;26;20;27
3034;2;0.0;0.0;12;930344;1993808;89;15;19;28;23;21;20
3035;2;0.0;0.0;12;930344;1993808;89;13;19;23;16;16;16
3036;2;6311.926758;118825.687500;12;930344;1993808;89;16;19;29;25;23;23
3037;1;4664.406738;32488.134766;12;930344;1993808;89;16;19;31;28;23;19
3038;1;4976.000000;98776.000000;12;930344;1993808;89;14;19;24;21;18;12
3039;1;4772.881348;32488.134766;12;930344;1993808;89;16;19;32;29;22;19
3040;1;0.0;0.0;12;930344;1993808;89;15;19;30;25;19;14
3041;1;0.0;0.0;12;930344;1993808;89;13;19;24;17;16;13
3042;1;0.0;0.0;12;930344;1993808;89;14;19;28;24;21;22
3043;1;1415.075317;9632.161133;12;930344;1993808;89;15;19;29;25;21;23
3044;1;1340.101562;9729.949219;12;930344;1993808;89;13;19;23;18;16;17
3045;1;11478.260742;83339.132812;12;930344;1993808;89;15;19;29;24;21;20
3046;1;0.0;0.0;12;930344;1993808;89;14;19;29;23;19;20
3047;1;1382.198975;10035.602539;12;930344;1993808;89;13;19;25;20;17;19
3048;1;1384.305786;9641.851562;12;930344;1993808;89;15;19;27;23;20;25
3049;1;1412.730957;9839.835938;12;930344;1993808;89;16;19;28;27;21;24
3050;1;0.0;4000.000000;12;930344;1993808;89;13;19;19;19;15;19
3051;1;1320.000000;9528.000000;12;930344;1993808;89;15;19;29;22;21;22
3052;1;18004.474609;64599.550781;12;930344;1993808;89;16;19;28;26;20;23
3053;1;443768.000000;318952.000000;12;930344;1993808;89;14;19;26;18;16;18
3054;1;3128.000000;113248.000000;12;930344;1993808;88;16;19;31;26;22;23
3055;1;5992.000000;145880.000000;12;930344;1993808;88;16;19;27;26;20;23
3056;1;2032.000000;150824.000000;12;930344;1993808;88;14;19;16;22;16;21
3057;2;307040.218750;554705.750000;12;930344;1993808;88;17;19;30;32;25;29
3058;2;589024.000000;153608.000000;12;930344;1993808;88;16;19;31;26;22;24
3059;2;1528600.000000;628712.000000;12;930344;1993808;88;15;19;25;24;18;22
3060;2;962864.000000;959504.000000;12;930344;1993808;88;18;19;29;33;24;30
3061;2;3056.000000;113648.000000;12;930344;1993808;88;16;19;33;25;22;24
3062;2;896;93296.000000;12;930344;1993808;88;14;19;28;20;17;19
3063;2;11792.000000;63168.000000;12;930344;1993808;88;16;19;30;28;22;25
3064;2;0.0;0.0;12;930344;1993808;88;15;19;28;22;21;21
3065;2;10877.310547;355979.843750;12;930344;1993808;88;13;19;23;18;16;19
3066;2;385661.375000;210205.375000;12;930344;1993808;88;16;19;25;28;20;27
3067;2;3196600.000000;1130728.000000;12;930344;1993808;88;18;19;30;32;24;31
3068;2;278288.000000;293768.000000;12;930344;1993808;88;14;19;16;22;16;21
3069;2;0.0;0.0;12;930344;1993808;88;15;19;29;24;21;22
3070;2;2861.176514;22550.587891;12;930344;1993808;88;15;19;28;24;20;21
3071;2;63881.480469;318577.781250;12;930344;1993808;88;14;19;25;18;18;19
